-80.0000000000000000 -70.0000000000000000 -20.0000000000000000 
-80.0000000000000000 -130.0000000000000000 -20.0000000000000000 

-120.0000000000000000 -70.0000000000000000 -20.0000000000000000 
-120.0000000000000000 -130.0000000000000000 -20.0000000000000000 

-120.0000000000000000 -70.0000000000000000 20.0000000000000000 
-120.0000000000000000 -130.0000000000000000 20.0000000000000000 

-80.0000000000000000 -70.0000000000000000 20.0000000000000000 
-80.0000000000000000 -130.0000000000000000 20.0000000000000000 

-80.0000000000000000 -70.0000000000000000 -20.0000000000000000 
-80.0000000000000000 -130.0000000000000000 -20.0000000000000000 


